encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,1,0,0,0,0,0,0,31.8
0,1,0,0,1,0,0,0,0,0,0,5.36
0,0,1,0,0,0,0,0,0,0,0,19.37
0,0,0,1,0,0,0,0,0,0,0,41.71
0,0,0,0,1,0,0,0,0,0,0,2.3
0,0,0,0,0,1,0,0,0,0,0,2.23
0,0,0,0,0,0,1,0,0,0,0,5.31
0,0,0,0,0,0,1,1,0,0,0,5.34
0,0,1,0,0,0,0,0,1,0,0,5.29
0,0,1,0,0,0,0,0,0,1,0,5.43
0,0,0,0,1,0,0,0,0,0,1,3.96
0,1,0,0,0,1,0,1,1,1,0,39.01
1,0,0,0,0,0,1,1,1,1,0,5.23
1,1,0,0,0,1,0,1,1,1,0,2.15
1,1,0,0,0,0,1,1,1,1,0,2.26
1,1,1,0,0,0,0,1,1,1,0,2.75
1,1,0,1,0,0,0,1,1,1,0,2.23
1,1,0,0,1,0,0,1,1,1,0,2.75
1,1,1,0,0,0,0,0,1,1,0,5.71
1,1,1,0,0,0,0,1,0,1,0,2.16
1,1,0,1,0,0,0,1,1,0,0,2.24
1,1,0,1,0,0,0,0,1,1,0,5.18
1,1,1,0,0,0,0,0,0,0,0,5.82
1,0,1,0,0,0,0,0,0,0,0,5.35
1,0,0,1,0,0,0,0,0,0,0,5.38
1,0,0,0,0,1,0,0,0,0,0,2.26
1,0,0,0,0,0,1,0,0,0,0,33.19
1,0,0,1,0,0,0,1,0,0,0,5.35
1,0,0,1,0,0,0,0,1,0,0,2.36
1,0,0,1,0,0,0,0,0,1,0,5.76
1,0,0,0,1,0,0,0,0,0,1,5.33
0,1,1,0,0,0,0,0,0,0,0,3.98
0,1,0,1,0,0,0,0,0,0,0,2.2
0,1,0,0,0,1,0,0,0,0,0,2.31
0,1,0,0,0,0,1,0,0,0,0,2.19
0,1,0,1,0,0,0,1,0,0,0,7.12
0,1,0,1,0,0,0,0,1,0,0,5.12
0,1,0,0,1,0,0,0,0,1,0,5.37
0,1,0,0,1,0,0,0,0,0,1,2.16
0,0,1,0,0,0,0,1,0,0,0,5.14
0,0,0,1,0,0,0,1,0,0,0,2.77
0,0,0,1,0,0,0,0,1,0,0,5.34
0,0,0,1,0,0,0,0,0,1,0,2.81
0,0,0,0,1,0,0,1,0,0,0,5.76
0,0,0,0,1,0,0,0,1,0,0,4.07
0,0,0,0,1,0,0,0,0,1,0,21.03
0,0,0,0,0,1,0,1,0,0,0,5.38
0,0,0,0,0,1,0,0,1,0,0,7.05
0,0,0,0,0,1,0,0,0,1,0,4.07
0,0,0,0,0,0,1,0,1,0,0,7.12
0,0,0,0,0,0,1,0,0,1,0,5.17
0,0,0,1,0,0,0,1,1,0,0,2.32
0,0,1,0,0,0,0,1,0,1,0,5.75
0,0,0,0,1,0,0,1,0,0,1,5.37
0,0,0,0,1,0,0,0,1,1,1,4.06
0,0,0,0,1,0,0,0,1,0,1,2.84
0,0,0,0,1,0,0,0,0,1,1,2.23
0,0,0,0,0,0,1,1,1,1,0,6.97
0,1,0,0,0,0,1,1,1,1,0,5.73
0,1,0,0,1,0,0,1,1,1,0,5.17
0,1,1,0,0,0,0,1,1,1,0,7.09
0,1,0,1,0,0,0,1,1,1,0,5.69
0,1,0,0,1,0,0,1,1,1,1,43.02
0,1,0,0,0,1,0,0,1,1,0,7.12
0,1,0,0,0,1,0,1,0,1,0,2.23
0,1,0,0,1,0,0,1,1,0,1,7.12
1,0,0,0,1,0,0,1,1,1,0,43.96
1,0,0,1,0,0,0,1,1,1,0,2.25
1,0,0,0,1,0,0,1,1,1,1,21.02
1,0,0,0,0,1,0,1,1,1,0,2.75
1,0,0,0,1,0,0,0,1,1,1,17.92
1,0,0,0,0,0,1,1,0,1,0,5.1
1,0,0,1,0,0,0,1,1,0,0,2.84
1,0,1,0,0,0,0,1,1,1,0,2.21
1,1,0,0,1,0,0,0,1,1,0,18.09
1,1,0,0,0,1,0,1,0,1,0,5.27
1,1,0,0,0,0,1,1,1,0,0,5.21
1,1,0,0,0,1,0,1,1,0,0,5.34
1,1,0,0,1,0,0,1,1,1,1,21.05
1,1,1,0,0,0,0,1,1,0,0,7.13
1,1,0,0,1,0,0,0,1,1,1,2.79
1,1,0,0,1,0,0,1,1,0,0,4.11
1,1,0,0,0,1,0,0,1,1,0,21.05
1,1,0,0,0,0,1,1,0,1,0,5.65
1,1,1,0,0,0,0,1,0,0,0,4.05
1,1,0,1,0,0,0,1,0,1,0,2.33
1,1,0,0,1,0,0,1,0,1,0,36.11
1,1,0,0,0,0,1,0,1,1,0,2.19
1,1,0,0,1,0,0,1,0,1,1,5.44
1,1,0,0,1,0,0,1,1,0,1,2.31
1,1,0,0,1,0,0,0,1,0,0,2.24
1,1,1,0,0,0,0,0,0,1,0,5.37
0,1,0,0,1,0,0,1,0,1,0,2.1
1,1,1,0,0,0,0,0,1,0,0,2.24
0,1,0,0,0,1,0,1,1,0,0,5.83
1,1,0,0,0,0,1,0,0,1,0,19.39
1,1,0,1,0,0,0,0,1,0,0,7.09
1,1,0,0,0,0,1,0,1,0,0,7.07
1,1,0,1,0,0,0,1,0,0,0,5.37
1,1,0,0,1,0,0,1,0,0,0,5.17
1,0,0,0,0,1,0,1,1,0,0,43.82
1,1,0,1,0,0,0,0,0,0,0,5.22
1,1,0,0,1,0,0,0,0,0,0,5.29
1,1,0,0,0,1,0,0,0,0,0,5.34
1,1,0,0,0,0,1,0,0,0,0,5.33
1,1,0,0,0,0,1,1,0,0,0,2.3
1,1,0,0,1,0,0,0,0,0,1,7.16
1,0,1,0,0,0,0,1,0,0,0,18.03
1,0,1,0,0,0,0,0,1,0,0,2.23
1,0,1,0,0,0,0,0,0,1,0,5.74
1,0,0,0,1,0,0,1,0,0,0,18.03
1,0,0,0,1,0,0,0,1,0,0,5.22
1,0,0,0,1,0,0,0,0,1,0,41.28
1,0,0,0,0,1,0,1,0,0,0,5.3
1,0,0,0,0,1,0,0,1,0,0,40.05
1,0,0,0,0,1,0,0,0,1,0,5.37
1,0,0,0,0,0,1,1,0,0,0,5.25
1,0,0,0,0,0,1,0,1,0,0,5.74
1,0,0,0,0,0,1,0,0,1,0,3.99
1,0,0,1,0,0,0,1,0,1,0,45.87
1,0,0,0,1,0,0,1,0,0,1,5.34
1,0,0,1,0,0,0,0,1,1,0,2.23
1,0,0,0,1,0,0,0,1,0,1,4.17
1,0,0,0,1,0,0,0,0,1,1,2.25
0,1,1,0,0,0,0,1,0,0,0,4.12
0,1,1,0,0,0,0,0,1,0,0,4.12
0,1,1,0,0,0,0,0,0,1,0,44.66
0,1,0,1,0,0,0,0,0,1,0,36.24
0,1,0,0,1,0,0,1,0,0,0,6.93
0,1,0,0,1,0,0,0,1,0,0,5.82
0,1,0,0,0,1,0,1,0,0,0,2.24
0,1,0,0,0,1,0,0,1,0,0,5.75
0,1,0,0,0,1,0,0,0,1,0,5.18
0,1,0,0,0,0,1,1,0,0,0,2.25
0,1,0,0,0,0,1,0,1,0,0,5.22
0,1,0,0,0,0,1,0,0,1,0,2.24
0,1,0,1,0,0,0,1,0,1,0,6.96
0,1,0,0,1,0,0,1,0,0,1,2.23
0,1,0,0,1,0,0,0,1,0,1,4.0
0,1,0,0,1,0,0,0,0,1,1,5.32
0,0,1,0,0,0,0,1,1,0,0,41.63
0,0,1,0,0,0,0,0,1,1,0,5.23
0,0,0,1,0,0,0,1,0,1,0,5.19
0,0,0,1,0,0,0,0,1,1,0,22.55
0,0,0,0,1,0,0,1,1,0,0,5.22
0,0,0,0,1,0,0,1,0,1,0,21.06
0,0,0,0,1,0,0,0,1,1,0,2.76
0,0,0,0,0,1,0,1,1,0,0,2.17
0,0,0,0,0,1,0,1,0,1,0,5.38
0,0,0,0,0,1,0,0,1,1,0,4.12
0,0,0,0,0,0,1,1,1,0,0,33.35
0,0,0,0,0,0,1,1,0,1,0,2.25
0,0,0,0,0,0,1,0,1,1,0,2.24
0,0,1,0,0,0,0,1,1,1,0,5.41
0,0,0,0,1,0,0,1,1,0,1,2.87
0,0,0,0,1,0,0,1,0,1,1,5.74
0,0,0,0,0,1,0,1,1,1,0,2.82
0,0,0,1,0,0,0,1,1,1,0,21.06
0,0,0,0,1,0,0,1,1,1,0,2.22
0,1,0,0,0,0,1,0,1,1,0,2.69
0,1,0,0,0,0,1,1,0,1,0,5.2
0,1,0,0,0,0,1,1,1,0,0,3.95
0,1,0,0,1,0,0,0,1,1,1,5.72
0,0,0,0,1,0,0,1,1,1,1,2.81
0,1,1,0,0,0,0,0,1,1,0,22.17
0,1,1,0,0,0,0,1,1,0,0,2.25
0,1,1,0,0,0,0,1,0,1,0,7.11
0,1,0,1,0,0,0,0,1,1,0,2.82
0,1,0,1,0,0,0,1,1,0,0,2.35
0,1,0,0,1,0,0,1,0,1,1,2.42
0,1,0,0,1,0,0,0,1,1,0,5.72
0,1,0,0,1,0,0,1,1,0,0,6.95
1,0,0,0,0,0,1,1,1,0,0,2.22
1,0,0,0,0,0,1,0,1,1,0,2.23
1,0,0,0,0,1,0,0,1,1,0,2.09
1,0,1,0,0,0,0,0,1,1,0,2.24
