encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,1,0,0,0,0,0,0,161.88
0,1,0,0,1,0,0,0,0,0,0,10.05
0,0,1,0,0,0,0,0,0,0,0,87.62
0,0,0,1,0,0,0,0,0,0,0,158.55
0,0,0,0,1,0,0,0,0,0,0,6.48
0,0,0,0,0,1,0,0,0,0,0,6.49
0,0,0,0,0,0,1,0,0,0,0,9.12
0,0,0,0,0,0,1,1,0,0,0,10.03
0,0,1,0,0,0,0,0,1,0,0,10.03
0,0,1,0,0,0,0,0,0,1,0,9.01
0,0,0,0,1,0,0,0,0,0,1,13.36
0,1,0,0,0,1,0,1,1,1,0,139.2
1,0,0,0,0,0,1,1,1,1,0,9.43
1,1,0,0,0,1,0,1,1,1,0,6.08
1,1,0,0,0,0,1,1,1,1,0,6.48
1,1,1,0,0,0,0,1,1,1,0,8.4
1,1,0,1,0,0,0,1,1,1,0,6.24
1,1,0,0,1,0,0,1,1,1,0,8.46
1,1,1,0,0,0,0,0,1,1,0,12.11
1,1,1,0,0,0,0,1,0,1,0,6.2
1,1,0,1,0,0,0,1,1,0,0,5.36
1,1,0,1,0,0,0,0,1,1,0,9.42
1,1,1,0,0,0,0,0,0,0,0,12.11
1,0,1,0,0,0,0,0,0,0,0,9.0
1,0,0,1,0,0,0,0,0,0,0,10.04
1,0,0,0,0,1,0,0,0,0,0,6.29
1,0,0,0,0,0,1,0,0,0,0,113.07
1,0,0,1,0,0,0,1,0,0,0,9.91
1,0,0,1,0,0,0,0,1,0,0,6.32
1,0,0,1,0,0,0,0,0,1,0,11.73
1,0,0,0,1,0,0,0,0,0,1,9.77
0,1,1,0,0,0,0,0,0,0,0,13.15
0,1,0,1,0,0,0,0,0,0,0,6.23
0,1,0,0,0,1,0,0,0,0,0,6.58
0,1,0,0,0,0,1,0,0,0,0,6.21
0,1,0,1,0,0,0,1,0,0,0,16.54
0,1,0,1,0,0,0,0,1,0,0,9.24
0,1,0,0,1,0,0,0,0,1,0,9.87
0,1,0,0,1,0,0,0,0,0,1,6.55
0,0,1,0,0,0,0,1,0,0,0,9.38
0,0,0,1,0,0,0,1,0,0,0,8.69
0,0,0,1,0,0,0,0,1,0,0,8.99
0,0,0,1,0,0,0,0,0,1,0,8.74
0,0,0,0,1,0,0,1,0,0,0,11.49
0,0,0,0,1,0,0,0,1,0,0,13.51
0,0,0,0,1,0,0,0,0,1,0,94.03
0,0,0,0,0,1,0,1,0,0,0,10.09
0,0,0,0,0,1,0,0,1,0,0,16.97
0,0,0,0,0,1,0,0,0,1,0,13.42
0,0,0,0,0,0,1,0,1,0,0,17.07
0,0,0,0,0,0,1,0,0,1,0,9.19
0,0,0,1,0,0,0,1,1,0,0,6.46
0,0,1,0,0,0,0,1,0,1,0,11.71
0,0,0,0,1,0,0,1,0,0,1,10.04
0,0,0,0,1,0,0,0,1,1,1,13.54
0,0,0,0,1,0,0,0,1,0,1,8.8
0,0,0,0,1,0,0,0,0,1,1,6.21
0,0,0,0,0,0,1,1,1,1,0,17.15
0,1,0,0,0,0,1,1,1,1,0,12.1
0,1,0,0,1,0,0,1,1,1,0,9.36
0,1,1,0,0,0,0,1,1,1,0,17.04
0,1,0,1,0,0,0,1,1,1,0,11.88
0,1,0,0,1,0,0,1,1,1,1,130.78
0,1,0,0,0,1,0,0,1,1,0,17.04
0,1,0,0,0,1,0,1,0,1,0,6.29
0,1,0,0,1,0,0,1,1,0,1,17.09
1,0,0,0,1,0,0,1,1,1,0,162.34
1,0,0,1,0,0,0,1,1,1,0,6.29
1,0,0,0,1,0,0,1,1,1,1,93.78
1,0,0,0,0,1,0,1,1,1,0,8.38
1,0,0,0,1,0,0,0,1,1,1,90.5
1,0,0,0,0,0,1,1,0,1,0,9.35
1,0,0,1,0,0,0,1,1,0,0,8.42
1,0,1,0,0,0,0,1,1,1,0,5.41
1,1,0,0,1,0,0,0,1,1,0,81.16
1,1,0,0,0,1,0,1,0,1,0,9.91
1,1,0,0,0,0,1,1,1,0,0,9.45
1,1,0,0,0,1,0,1,1,0,0,9.91
1,1,0,0,1,0,0,1,1,1,1,84.37
1,1,1,0,0,0,0,1,1,0,0,17.08
1,1,0,0,1,0,0,0,1,1,1,9.16
1,1,0,0,1,0,0,1,1,0,0,12.77
1,1,0,0,0,1,0,0,1,1,0,84.63
1,1,0,0,0,0,1,1,0,1,0,11.72
1,1,1,0,0,0,0,1,0,0,0,13.48
1,1,0,1,0,0,0,1,0,1,0,6.55
1,1,0,0,1,0,0,1,0,1,0,156.44
1,1,0,0,0,0,1,0,1,1,0,6.25
1,1,0,0,1,0,0,1,0,1,1,9.75
1,1,0,0,1,0,0,1,1,0,1,6.33
1,1,0,0,1,0,0,0,1,0,0,6.28
1,1,1,0,0,0,0,0,0,1,0,10.03
0,1,0,0,1,0,0,1,0,1,0,5.28
1,1,1,0,0,0,0,0,1,0,0,6.07
0,1,0,0,0,1,0,1,1,0,0,12.08
1,1,0,0,0,0,1,0,0,1,0,81.46
1,1,0,1,0,0,0,0,1,0,0,17.1
1,1,0,0,0,0,1,0,1,0,0,16.87
1,1,0,1,0,0,0,1,0,0,0,9.99
1,1,0,0,1,0,0,1,0,0,0,9.43
1,0,0,0,0,1,0,1,1,0,0,134.0
1,1,0,1,0,0,0,0,0,0,0,9.37
1,1,0,0,1,0,0,0,0,0,0,9.88
1,1,0,0,0,1,0,0,0,0,0,9.76
1,1,0,0,0,0,1,0,0,0,0,9.99
1,1,0,0,0,0,1,1,0,0,0,6.43
1,1,0,0,1,0,0,0,0,0,1,17.09
1,0,1,0,0,0,0,1,0,0,0,81.53
1,0,1,0,0,0,0,0,1,0,0,6.08
1,0,1,0,0,0,0,0,0,1,0,11.88
1,0,0,0,1,0,0,1,0,0,0,91.09
1,0,0,0,1,0,0,0,1,0,0,9.32
1,0,0,0,1,0,0,0,0,1,0,114.11
1,0,0,0,0,1,0,1,0,0,0,10.02
1,0,0,0,0,1,0,0,1,0,0,116.34
1,0,0,0,0,1,0,0,0,1,0,10.1
1,0,0,0,0,0,1,1,0,0,0,9.37
1,0,0,0,0,0,1,0,1,0,0,11.54
1,0,0,0,0,0,1,0,0,1,0,13.65
1,0,0,1,0,0,0,1,0,1,0,154.35
1,0,0,0,1,0,0,1,0,0,1,9.88
1,0,0,1,0,0,0,0,1,1,0,6.47
1,0,0,0,1,0,0,0,1,0,1,13.47
1,0,0,0,1,0,0,0,0,1,1,6.14
0,1,1,0,0,0,0,1,0,0,0,13.28
0,1,1,0,0,0,0,0,1,0,0,13.71
0,1,1,0,0,0,0,0,0,1,0,163.82
0,1,0,1,0,0,0,0,0,1,0,161.24
0,1,0,0,1,0,0,1,0,0,0,16.06
0,1,0,0,1,0,0,0,1,0,0,11.9
0,1,0,0,0,1,0,1,0,0,0,6.21
0,1,0,0,0,1,0,0,1,0,0,11.78
0,1,0,0,0,1,0,0,0,1,0,9.37
0,1,0,0,0,0,1,1,0,0,0,6.29
0,1,0,0,0,0,1,0,1,0,0,10.03
0,1,0,0,0,0,1,0,0,1,0,6.19
0,1,0,1,0,0,0,1,0,1,0,16.59
0,1,0,0,1,0,0,1,0,0,1,6.11
0,1,0,0,1,0,0,0,1,0,1,13.11
0,1,0,0,1,0,0,0,0,1,1,9.92
0,0,1,0,0,0,0,1,1,0,0,158.73
0,0,1,0,0,0,0,0,1,1,0,9.28
0,0,0,1,0,0,0,1,0,1,0,9.86
0,0,0,1,0,0,0,0,1,1,0,91.24
0,0,0,0,1,0,0,1,1,0,0,10.04
0,0,0,0,1,0,0,1,0,1,0,93.27
0,0,0,0,1,0,0,0,1,1,0,8.66
0,0,0,0,0,1,0,1,1,0,0,6.47
0,0,0,0,0,1,0,1,0,1,0,9.77
0,0,0,0,0,1,0,0,1,1,0,13.72
0,0,0,0,0,0,1,1,1,0,0,157.82
0,0,0,0,0,0,1,1,0,1,0,5.3
0,0,0,0,0,0,1,0,1,1,0,6.12
0,0,1,0,0,0,0,1,1,1,0,10.02
0,0,0,0,1,0,0,1,1,0,1,8.97
0,0,0,0,1,0,0,1,0,1,1,11.47
0,0,0,0,0,1,0,1,1,1,0,8.99
0,0,0,1,0,0,0,1,1,1,0,84.03
0,0,0,0,1,0,0,1,1,1,0,5.28
0,1,0,0,0,0,1,0,1,1,0,8.47
0,1,0,0,0,0,1,1,0,1,0,9.43
0,1,0,0,0,0,1,1,1,0,0,13.48
0,1,0,0,1,0,0,0,1,1,1,11.51
0,0,0,0,1,0,0,1,1,1,1,8.98
0,1,1,0,0,0,0,0,1,1,0,93.1
0,1,1,0,0,0,0,1,1,0,0,6.31
0,1,1,0,0,0,0,1,0,1,0,16.14
0,1,0,1,0,0,0,0,1,1,0,8.84
0,1,0,1,0,0,0,1,1,0,0,6.5
0,1,0,0,1,0,0,1,0,1,1,6.52
0,1,0,0,1,0,0,0,1,1,0,11.92
0,1,0,0,1,0,0,1,1,0,0,16.54
1,0,0,0,0,0,1,1,1,0,0,6.08
1,0,0,0,0,0,1,0,1,1,0,6.25
1,0,0,0,0,1,0,0,1,1,0,6.32
1,0,1,0,0,0,0,0,1,1,0,6.11
1,0,0,0,0,1,0,1,0,1,0,91.96
1,0,0,0,1,0,0,0,1,1,0,9.77
1,0,1,0,0,0,0,1,1,0,0,6.21
1,0,1,0,0,0,0,1,0,1,0,13.68
1,0,0,0,1,0,0,1,0,1,0,6.2
1,0,0,0,1,0,0,1,1,0,0,6.08
1,0,0,0,1,0,0,1,0,1,1,82.91
1,0,0,0,1,0,0,1,1,0,1,130.81
1,1,0,0,1,0,0,0,0,1,0,8.69
1,1,0,1,0,0,0,0,0,1,0,6.33
1,1,0,0,1,0,0,0,1,0,1,9.91
1,1,0,0,0,1,0,1,0,0,0,9.42
1,1,0,0,0,1,0,0,1,0,0,13.72
1,1,0,0,0,1,0,0,0,1,0,17.08
1,1,0,0,1,0,0,0,0,1,1,6.21
