encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,1,0,0,0,0,0,0,166.47
0,1,0,0,1,0,0,0,0,0,0,15.22
0,0,1,0,0,0,0,0,0,0,0,99.88
0,0,0,1,0,0,0,0,0,0,0,163.34
0,0,0,0,1,0,0,0,0,0,0,11.33
0,0,0,0,0,1,0,0,0,0,0,11.31
0,0,0,0,0,0,1,0,0,0,0,14.95
0,0,0,0,0,0,1,1,0,0,0,14.94
0,0,1,0,0,0,0,0,1,0,0,15.26
0,0,1,0,0,0,0,0,0,1,0,15.16
0,0,0,0,1,0,0,0,0,0,1,22.99
0,1,0,0,0,1,0,1,1,1,0,163.6
1,0,0,0,0,0,1,1,1,1,0,14.16
1,1,0,0,0,1,0,1,1,1,0,11.26
1,1,0,0,0,0,1,1,1,1,0,11.69
1,1,1,0,0,0,0,1,1,1,0,14.09
1,1,0,1,0,0,0,1,1,1,0,11.31
1,1,0,0,1,0,0,1,1,1,0,14.51
1,1,1,0,0,0,0,0,1,1,0,17.27
1,1,1,0,0,0,0,1,0,1,0,10.9
1,1,0,1,0,0,0,1,1,0,0,11.39
1,1,0,1,0,0,0,0,1,1,0,14.15
1,1,1,0,0,0,0,0,0,0,0,16.67
1,0,1,0,0,0,0,0,0,0,0,15.48
1,0,0,1,0,0,0,0,0,0,0,15.26
1,0,0,0,0,1,0,0,0,0,0,10.9
1,0,0,0,0,0,1,0,0,0,0,163.76
1,0,0,1,0,0,0,1,0,0,0,15.46
1,0,0,1,0,0,0,0,1,0,0,11.33
1,0,0,1,0,0,0,0,0,1,0,16.08
1,0,0,0,1,0,0,0,0,0,1,15.18
0,1,1,0,0,0,0,0,0,0,0,19.96
0,1,0,1,0,0,0,0,0,0,0,10.97
0,1,0,0,0,1,0,0,0,0,0,11.62
0,1,0,0,0,0,1,0,0,0,0,11.28
0,1,0,1,0,0,0,1,0,0,0,23.34
0,1,0,1,0,0,0,0,1,0,0,14.15
0,1,0,0,1,0,0,0,0,1,0,14.96
0,1,0,0,1,0,0,0,0,0,1,11.61
0,0,1,0,0,0,0,1,0,0,0,14.11
0,0,0,1,0,0,0,1,0,0,0,13.55
0,0,0,1,0,0,0,0,1,0,0,15.17
0,0,0,1,0,0,0,0,0,1,0,15.43
0,0,0,0,1,0,0,1,0,0,0,17.52
0,0,0,0,1,0,0,0,1,0,0,19.68
0,0,0,0,1,0,0,0,0,1,0,100.06
0,0,0,0,0,1,0,1,0,0,0,14.94
0,0,0,0,0,1,0,0,1,0,0,23.1
0,0,0,0,0,1,0,0,0,1,0,19.52
0,0,0,0,0,0,1,0,1,0,0,26.03
0,0,0,0,0,0,1,0,0,1,0,14.32
0,0,0,1,0,0,0,1,1,0,0,11.3
0,0,1,0,0,0,0,1,0,1,0,16.74
0,0,0,0,1,0,0,1,0,0,1,14.95
0,0,0,0,1,0,0,0,1,1,1,19.9
0,0,0,0,1,0,0,0,1,0,1,15.48
0,0,0,0,1,0,0,0,0,1,1,11.27
0,0,0,0,0,0,1,1,1,1,0,26.02
0,1,0,0,0,0,1,1,1,1,0,17.36
0,1,0,0,1,0,0,1,1,1,0,14.02
0,1,1,0,0,0,0,1,1,1,0,23.12
0,1,0,1,0,0,0,1,1,1,0,18.35
0,1,0,0,1,0,0,1,1,1,1,163.78
0,1,0,0,0,1,0,0,1,1,0,26.04
0,1,0,0,0,1,0,1,0,1,0,10.95
0,1,0,0,1,0,0,1,1,0,1,25.93
1,0,0,0,1,0,0,1,1,1,0,165.65
1,0,0,1,0,0,0,1,1,1,0,11.44
1,0,0,0,1,0,0,1,1,1,1,100.62
1,0,0,0,0,1,0,1,1,1,0,14.39
1,0,0,0,1,0,0,0,1,1,1,100.1
1,0,0,0,0,0,1,1,0,1,0,14.01
1,0,0,1,0,0,0,1,1,0,0,13.19
1,0,1,0,0,0,0,1,1,1,0,11.05
1,1,0,0,1,0,0,0,1,1,0,100.59
1,1,0,0,0,1,0,1,0,1,0,15.47
1,1,0,0,0,0,1,1,1,0,0,14.52
1,1,0,0,0,1,0,1,1,0,0,15.18
1,1,0,0,1,0,0,1,1,1,1,100.16
1,1,1,0,0,0,0,1,1,0,0,26.34
1,1,0,0,1,0,0,0,1,1,1,14.12
1,1,0,0,1,0,0,1,1,0,0,22.7
1,1,0,0,0,1,0,0,1,1,0,100.08
1,1,0,0,0,0,1,1,0,1,0,16.49
1,1,1,0,0,0,0,1,0,0,0,19.9
1,1,0,1,0,0,0,1,0,1,0,11.66
1,1,0,0,1,0,0,1,0,1,0,166.85
1,1,0,0,0,0,1,0,1,1,0,10.98
1,1,0,0,1,0,0,1,0,1,1,15.48
1,1,0,0,1,0,0,1,1,0,1,11.33
1,1,0,0,1,0,0,0,1,0,0,11.07
1,1,1,0,0,0,0,0,0,1,0,14.96
0,1,0,0,1,0,0,1,0,1,0,10.96
1,1,1,0,0,0,0,0,1,0,0,11.27
0,1,0,0,0,1,0,1,1,0,0,16.7
1,1,0,0,0,0,1,0,0,1,0,99.65
1,1,0,1,0,0,0,0,1,0,0,23.2
1,1,0,0,0,0,1,0,1,0,0,23.4
1,1,0,1,0,0,0,1,0,0,0,14.96
1,1,0,0,1,0,0,1,0,0,0,14.03
1,0,0,0,0,1,0,1,1,0,0,166.76
1,1,0,1,0,0,0,0,0,0,0,13.99
