encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,1,0,0,0,0,0,0,74.78
0,1,0,0,1,0,0,0,0,0,0,6.69
0,0,1,0,0,0,0,0,0,0,0,28.91
0,0,0,1,0,0,0,0,0,0,0,76.57
0,0,0,0,1,0,0,0,0,0,0,3.42
0,0,0,0,0,1,0,0,0,0,0,3.45
0,0,0,0,0,0,1,0,0,0,0,6.68
0,0,0,0,0,0,1,1,0,0,0,6.68
0,0,1,0,0,0,0,0,1,0,0,6.68
0,0,1,0,0,0,0,0,0,1,0,6.65
0,0,0,0,1,0,0,0,0,0,1,7.44
0,1,0,0,0,1,0,1,1,1,0,69.44
1,0,0,0,0,0,1,1,1,1,0,6.57
1,1,0,0,0,1,0,1,1,1,0,3.42
1,1,0,0,0,0,1,1,1,1,0,3.44
1,1,1,0,0,0,0,1,1,1,0,4.64
1,1,0,1,0,0,0,1,1,1,0,3.39
1,1,0,0,1,0,0,1,1,1,0,4.77
1,1,1,0,0,0,0,0,1,1,0,7.74
1,1,1,0,0,0,0,1,0,1,0,3.38
1,1,0,1,0,0,0,1,1,0,0,3.46
1,1,0,1,0,0,0,0,1,1,0,6.7
1,1,1,0,0,0,0,0,0,0,0,8.02
1,0,1,0,0,0,0,0,0,0,0,6.69
1,0,0,1,0,0,0,0,0,0,0,6.67
1,0,0,0,0,1,0,0,0,0,0,3.38
1,0,0,0,0,0,1,0,0,0,0,83.6
1,0,0,1,0,0,0,1,0,0,0,6.93
1,0,0,1,0,0,0,0,1,0,0,3.4
1,0,0,1,0,0,0,0,0,1,0,7.74
1,0,0,0,1,0,0,0,0,0,1,6.66
0,1,1,0,0,0,0,0,0,0,0,5.25
0,1,0,1,0,0,0,0,0,0,0,3.48
0,1,0,0,0,1,0,0,0,0,0,3.37
0,1,0,0,0,0,1,0,0,0,0,3.41
0,1,0,1,0,0,0,1,0,0,0,8.45
0,1,0,1,0,0,0,0,1,0,0,6.67
0,1,0,0,1,0,0,0,0,1,0,6.67
0,1,0,0,1,0,0,0,0,0,1,3.4
0,0,1,0,0,0,0,1,0,0,0,6.7
0,0,0,1,0,0,0,1,0,0,0,4.62
0,0,0,1,0,0,0,0,1,0,0,6.66
0,0,0,1,0,0,0,0,0,1,0,4.77
0,0,0,0,1,0,0,1,0,0,0,8.0
0,0,0,0,1,0,0,0,1,0,0,5.3
0,0,0,0,1,0,0,0,0,1,0,31.46
0,0,0,0,0,1,0,1,0,0,0,6.7
0,0,0,0,0,1,0,0,1,0,0,8.48
0,0,0,0,0,1,0,0,0,1,0,5.3
0,0,0,0,0,0,1,0,1,0,0,10.64
0,0,0,0,0,0,1,0,0,1,0,6.72
0,0,0,1,0,0,0,1,1,0,0,3.39
0,0,1,0,0,0,0,1,0,1,0,7.78
0,0,0,0,1,0,0,1,0,0,1,6.69
0,0,0,0,1,0,0,0,1,1,1,5.05
0,0,0,0,1,0,0,0,1,0,1,4.77
0,0,0,0,1,0,0,0,0,1,1,3.41
0,0,0,0,0,0,1,1,1,1,0,10.65
0,1,0,0,0,0,1,1,1,1,0,7.76
0,1,0,0,1,0,0,1,1,1,0,6.67
0,1,1,0,0,0,0,1,1,1,0,8.46
0,1,0,1,0,0,0,1,1,1,0,8.04
0,1,0,0,1,0,0,1,1,1,1,82.05
0,1,0,0,0,1,0,0,1,1,0,10.47
0,1,0,0,0,1,0,1,0,1,0,3.44
0,1,0,0,1,0,0,1,1,0,1,10.7
1,0,0,0,1,0,0,1,1,1,0,88.09
1,0,0,1,0,0,0,1,1,1,0,3.42
1,0,0,0,1,0,0,1,1,1,1,31.65
1,0,0,0,0,1,0,1,1,1,0,4.81
1,0,0,0,1,0,0,0,1,1,1,29.53
1,0,0,0,0,0,1,1,0,1,0,6.72
1,0,0,1,0,0,0,1,1,0,0,4.62
1,0,1,0,0,0,0,1,1,1,0,3.39
1,1,0,0,1,0,0,0,1,1,0,29.9
1,1,0,0,0,1,0,1,0,1,0,6.68
1,1,0,0,0,0,1,1,1,0,0,6.67
1,1,0,0,0,1,0,1,1,0,0,6.55
1,1,0,0,1,0,0,1,1,1,1,26.34
1,1,1,0,0,0,0,1,1,0,0,10.8
1,1,0,0,1,0,0,0,1,1,1,4.61
1,1,0,0,1,0,0,1,1,0,0,7.4
1,1,0,0,0,1,0,0,1,1,0,32.3
1,1,0,0,0,0,1,1,0,1,0,7.75
1,1,1,0,0,0,0,1,0,0,0,5.09
1,1,0,1,0,0,0,1,0,1,0,3.43
1,1,0,0,1,0,0,1,0,1,0,88.46
1,1,0,0,0,0,1,0,1,1,0,3.31
1,1,0,0,1,0,0,1,0,1,1,6.7
1,1,0,0,1,0,0,1,1,0,1,3.38
1,1,0,0,1,0,0,0,1,0,0,3.47
1,1,1,0,0,0,0,0,0,1,0,6.67
0,1,0,0,1,0,0,1,0,1,0,3.31
1,1,1,0,0,0,0,0,1,0,0,3.44
0,1,0,0,0,1,0,1,1,0,0,7.73
1,1,0,0,0,0,1,0,0,1,0,29.33
1,1,0,1,0,0,0,0,1,0,0,8.39
1,1,0,0,0,0,1,0,1,0,0,8.47
1,1,0,1,0,0,0,1,0,0,0,6.81
1,1,0,0,1,0,0,1,0,0,0,6.67
1,0,0,0,0,1,0,1,1,0,0,86.58
1,1,0,1,0,0,0,0,0,0,0,6.71
1,1,0,0,1,0,0,0,0,0,0,6.7
1,1,0,0,0,1,0,0,0,0,0,6.57
1,1,0,0,0,0,1,0,0,0,0,6.66
1,1,0,0,0,0,1,1,0,0,0,3.44
1,1,0,0,1,0,0,0,0,0,1,10.95
1,0,1,0,0,0,0,1,0,0,0,29.31
1,0,1,0,0,0,0,0,1,0,0,3.32
1,0,1,0,0,0,0,0,0,1,0,8.3
1,0,0,0,1,0,0,1,0,0,0,29.76
1,0,0,0,1,0,0,0,1,0,0,6.62
1,0,0,0,1,0,0,0,0,1,0,82.18
1,0,0,0,0,1,0,1,0,0,0,6.81
1,0,0,0,0,1,0,0,1,0,0,86.51
1,0,0,0,0,1,0,0,0,1,0,6.7
1,0,0,0,0,0,1,1,0,0,0,6.66
1,0,0,0,0,0,1,0,1,0,0,8.01
1,0,0,0,0,0,1,0,0,1,0,7.4
1,0,0,1,0,0,0,1,0,1,0,86.95
1,0,0,0,1,0,0,1,0,0,1,6.67
1,0,0,1,0,0,0,0,1,1,0,3.4
